header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  L19-0256   
 Petition Number:  11121",,524 East 17th Street,Elan Lambert,Robert Costa,Property Owner,11-12-2019,10-25-2021,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-12-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
04-21-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
11-21-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
12-26-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-11-2019
Activity
Other
Status
Completed
Date of Activity
04-06-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-22-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
02-17-2021
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
01-19-2021
Activity
Order
Status
Completed
Date of Activity
02-08-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
04-28-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
05-12-2021
Activity
Deficiency Letter Mailed
Status
Completed
Date of Activity
03-31-2021
Activity
Other
Status
Completed
Date of Activity
03-30-2021
Activity
Other
Status
Completed
Date of Activity
04-20-2021
Activity
Additional documentation
Status
Completed
Date of Activity
04-21-2021
Activity
Other
Status
Completed
Date of Activity
04-20-2021
Activity
Other
Status
Completed
Date of Activity
04-29-2021
Activity
Additional documentation
Status
Completed
Date of Activity
05-06-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
05-10-2021
Activity
Hearing date change requested
Status
Completed
Date of Activity
05-12-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
08-17-2021
Activity
Amended Notice of Hearing 
Status
Completed
Date of Activity
07-19-2021
Activity
Other
Status
Completed
Date of Activity
07-19-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
08-27-2021
Activity
Other
Status
Completed
Date of Activity
08-30-2021
Activity
Other
Status
Completed
Date of Activity
08-06-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-28-2021
Activity
Additional documentation
Status
Completed
Date of Activity
08-24-2021
Activity
Other
Status
Completed
Date of Activity
08-31-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
09-07-2021
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
09-07-2021
Activity
Hearing date change requested
Status
Completed
Date of Activity
09-07-2021
Activity
Hearing date scheduled
Status
Completed
Date of Activity
10-25-2021
Activity
Other
Status
Completed
Date of Activity
09-23-2021
Activity
File Review
Status
Completed
Date of Activity
10-04-2021
Activity
Other
Status
Completed
Date of Activity
10-15-2021
Activity
Other
Status
Completed
Date of Activity
10-18-2021
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
10-25-2021
Activity
File Review
Status
Completed
Date of Activity
11-01-2021
Activity
Other
Status
Completed
Date of Activity
01-06-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
01-10-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
01-10-2022",,"Reason
Approval of Increase",2022-03-23
"CASE NUMBER:  T19-0510   
 Petition Number:  11120",026 076600501,3114 Ashbrook Court,Maimoona Ahmad,Ava Silveira,Tenant,11-06-2019,03-23-2021,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-06-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
04-27-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
11-21-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
12-26-2019
Activity
Additional documentation
Status
Submitted
Date of Activity
12-05-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
01-21-2020
Activity
Order
Status
Submitted
Date of Activity
01-29-2020
Activity
Updated Party Contact Information
Status
Completed
Date of Activity
02-03-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-03-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-03-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-03-2020
Activity
Updated Party Contact Information
Status
Completed
Date of Activity
02-03-2020
Activity
Order
Status
Notification sent
Date of Activity
02-04-2020
Activity
Other
Status
Action needed
Date of Activity
02-19-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
02-20-2020
Activity
Owner Response Due
Status
Action needed
Date of Activity
03-26-2020
Activity
Analyst Assigned
Status
Completed
Date of Activity
04-09-2020
Activity
Order
Status
Submitted
Date of Activity
05-19-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-22-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-23-2020
Activity
Order
Status
Notification sent
Date of Activity
05-20-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
08-25-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
09-18-2020
Activity
Hearing date change requested
Status
In-process
Date of Activity
09-21-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
03-23-2021
Activity
Order Granting Request to Change Hearing Date
Status
Submitted
Date of Activity
09-22-2020
Activity
Order
Status
Completed
Date of Activity
02-11-2021
Activity
Administrative Decision
Status
Submitted
Date of Activity
02-17-2021
Activity
Administrative Decision
Status
Notification sent
Date of Activity
02-18-2021
Activity
Appeal Due
Status
In-process
Date of Activity
03-10-2021
Activity
Appeal Decision Mailed 
Status
Completed
Date of Activity
11-19-2021
Activity
Case closed
Status
Completed
Date of Activity
12-27-2021","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Pre Approval of Increase
Description
c) I received a rent increase notice before the property owner received approval from the Rent Adjustment Program for such an increase and the rent increase exceeds the CPI Adjustment and the available banked
rent increase.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
No Rent Reduction after CI Increase
Description
j) My rent was not reduced after a prior rent increase period for a Capital Improvement had expired.",,2022-03-23
"CASE NUMBER:  T19-0509   
 Petition Number:  11119",011 083802900,704 Rand Avenue,Linda Moroz,Robert Costa,Tenant,11-12-2019,10-21-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-12-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-21-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
04-21-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
11-21-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
12-26-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
06-02-2020
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
06-02-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-23-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-29-2020
Activity
Amended Notice of Hearing 
Status
Completed
Date of Activity
09-02-2020
Activity
Other
Status
Completed
Date of Activity
11-01-2020
Activity
Other
Status
Completed
Date of Activity
09-22-2020
Activity
Additional documentation
Status
Completed
Date of Activity
09-23-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
10-14-2020
Activity
Other
Status
Completed
Date of Activity
09-29-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
10-21-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
10-12-2020
Activity
Administrative Decision
Status
Submitted
Date of Activity
11-16-2020
Activity
Administrative Decision
Status
Completed
Date of Activity
12-22-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
01-11-2021
Activity
Case closed
Status
Completed
Date of Activity
01-26-2021","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Pre Approval of Increase
Description
c) I received a rent increase notice before the property owner received approval from the Rent Adjustment Program for such an increase and the rent increase exceeds the CPI Adjustment and the available banked
rent increase.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
Exceeds 30% in 5 years 
Description
k) The proposed rent increase would exceed an overall increase of 30% in 5 years. (The 5-year period begins with notice(s) of rent increases on or after August 1, 2014).",,2022-03-23
"CASE NUMBER:  T19-0527   
 Petition Number:  11118",,"2353 E 24TH ST
#2",Elan Lambert,Ava Silveira,Tenant,11-20-2019,05-13-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-20-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
05-13-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
01-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
01-02-2020
Activity
Other
Status
Under review
Date of Activity
01-24-2020
Activity
Owner response submitted
Status
Submitted
Date of Activity
01-23-2020
Activity
Voluntary Dismissal
Status
Submitted
Date of Activity
01-24-2020
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
01-28-2020
Activity
Case closed
Status
Completed
Date of Activity
01-28-2020","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-23
"CASE NUMBER:  X19-0013   
 Petition Number:  11117",027 086104101,3122 COOLIDGE AVE,,Susan Ma,Property Owner,10-30-2019,,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
10-30-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-19-2019",,,2022-03-23
"CASE NUMBER:  T19-0526   
 Petition Number:  11116",,"527 23RD AV
107",Elan Lambert,Ava Silveira,Tenant,11-18-2019,09-21-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-18-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
05-12-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-23-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
01-27-2020
Activity
Mail Returned 
Status
Under review
Date of Activity
02-19-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
03-11-2020
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
03-11-2020
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
03-11-2020
Activity
Owner Response Due
Status
Action needed
Date of Activity
04-15-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-02-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
08-19-2020
Activity
Other
Status
Completed
Date of Activity
08-24-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-21-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
09-03-2020
Activity
Order
Status
Notification sent
Date of Activity
09-22-2020
Activity
Case closed
Status
Completed
Date of Activity
09-22-2020","Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.",,2022-03-23
"CASE NUMBER:  L19-0260   
 Petition Number:  11115",,941 63RD ST,Marguerita Fa-Kaji,Robert Costa,Property Owner,11-17-2019,11-10-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-17-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
12-09-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-09-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
04-27-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-09-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
01-13-2020
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-11-2019
Activity
Additional documentation
Status
Submitted
Date of Activity
02-27-2020
Activity
Additional documentation
Status
Submitted
Date of Activity
02-27-2020
Activity
Other
Status
Completed
Date of Activity
04-07-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-28-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
11-10-2020
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
11-10-2020
Activity
Other
Status
Completed
Date of Activity
10-27-2020
Activity
Other
Status
Completed
Date of Activity
10-27-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
12-09-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
12-10-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
12-30-2020
Activity
Hearing Decision Summary 
Status
Completed
Date of Activity
12-10-2020
Activity
Case closed
Status
Submitted
Date of Activity
12-30-2020",,"Reason
Capital Improvements",2022-03-23
"CASE NUMBER:  X19-0012   
 Petition Number:  11114",,907 Hillcroft Circle,,Susan Ma,Property Owner,10-23-2019,,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
10-23-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-14-2019
Activity
Analyst review
Status
In-process
Date of Activity
11-14-2019",,,2022-03-23
"CASE NUMBER:  T19-0508   
 Petition Number:  11113",,2315 High Street,Linda Moroz,Ava Silveira,Tenant,11-12-2019,11-17-2020,,06-10-2021,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-12-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-14-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-14-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-28-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
11-14-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
12-19-2019
Activity
Owner response submitted
Status
Submitted
Date of Activity
11-26-2019
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
05-20-2020
Activity
Hearing Date Rescheduled
Status
Notification sent
Date of Activity
01-31-2020
Activity
Analyst Assigned
Status
Completed
Date of Activity
02-20-2020
Activity
Translation services requested
Status
Completed
Date of Activity
02-20-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-11-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
11-17-2020
Activity
Translation services requested
Status
Completed
Date of Activity
11-03-2020
Activity
Amended Notice of Hearing 
Status
Notification sent
Date of Activity
10-23-2020
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
11-17-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-04-2021
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-19-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
03-11-2021
Activity
Appeal submitted
Status
Completed
Date of Activity
02-28-2021
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
06-10-2021
Activity
Notice of Appeal Hearing Mailed 
Status
Notification sent
Date of Activity
05-14-2021
Activity
Case closed
Status
Completed
Date of Activity
08-16-2021
Activity
Appeal Decision Mailed 
Status
Notification sent
Date of Activity
08-17-2021
Activity
Case closed
Status
Completed
Date of Activity
12-28-2021","Grounds
Incorrect Rent Increase
Description
a) The CPI and/or banked rent increase notice I was given was calculated incorrectly.
Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Pre Approval of Increase
Description
c) I received a rent increase notice before the property owner received approval from the Rent Adjustment Program for such an increase and the rent increase exceeds the CPI Adjustment and the available banked
rent increase.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-23
"CASE NUMBER:  T19-0531   
 Petition Number:  11138",008 067600900,"542 25TH ST
303",Maimoona Ahmad,Keith Mason,Tenant,12-02-2019,03-03-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
12-02-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-23-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
03-03-2020
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-24-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
01-28-2020
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
03-03-2020
Activity
Hearing Decision
Status
Submitted
Date of Activity
02-23-2021
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
03-04-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
03-24-2021
Activity
Case closed
Status
Completed
Date of Activity
12-27-2021","Grounds
Rent Increase Violates State Law
Description
f) The rent increase notice(s) was (were) not given to me in compliance with State law.
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-23
"CASE NUMBER:  L19-0254   
 Petition Number:  11111",022 038400200,3323 Stuart Street,Cometria Cooper,Robert Costa,Property Owner,11-06-2019,02-06-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-06-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-06-2020
Activity
Case assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
11-18-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
12-23-2019
Activity
Hearing Completed/Decision In-Process
Status
Submitted
Date of Activity
02-06-2020
Activity
Order
Status
Submitted
Date of Activity
08-13-2020
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
01-11-2022
Activity
Appeal Due
Status
Action needed
Date of Activity
01-31-2022
Activity
Corrected Hearing Decision 
Status
Submitted
Date of Activity
02-11-2022
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
02-17-2022
Activity
Appeal Due
Status
Action needed
Date of Activity
03-09-2022",,"Reason
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-23
"CASE NUMBER:  L19-0253   
 Petition Number:  11110",,37 Moss Avenue,Linda Moroz,Robert Costa,Property Owner,11-04-2019,08-09-2021,,03-10-2022,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-04-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Hearing date scheduled
Status
Completed
Date of Activity
04-21-2020
Activity
Case assigned
Status
Completed
Date of Activity
11-13-2019
Activity
Notice of case mailed
Status
Notification sent
Date of Activity
11-13-2019
Activity
Tenant Response Due
Status
Action needed
Date of Activity
12-18-2019
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-05-2019
Activity
Response Mailed
Status
Completed
Date of Activity
12-09-2019
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-13-2019
Activity
Response Mailed
Status
Completed
Date of Activity
12-19-2019
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-19-2019
Activity
Response Mailed
Status
Completed
Date of Activity
12-23-2019
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-27-2019
Activity
Response Mailed
Status
Completed
Date of Activity
01-03-2020
Activity
Other
Status
Completed
Date of Activity
04-06-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
09-22-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
10-19-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
11-02-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
02-08-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
06-16-2021
Activity
Order
Status
Submitted
Date of Activity
01-25-2021
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
08-09-2021
Activity
Order
Status
Submitted
Date of Activity
05-28-2021
Activity
Order
Status
Completed
Date of Activity
06-03-2021
Activity
Other
Status
Completed
Date of Activity
08-02-2021
Activity
Hearing Completed/Decision In-Process
Status
Completed
Date of Activity
08-09-2021
Activity
Hearing Decision
Status
Submitted
Date of Activity
09-20-2021
Activity
Hearing Decision Mailed 
Status
Completed
Date of Activity
09-24-2021
Activity
Appeal Due
Status
Action needed
Date of Activity
10-14-2021
Activity
Other
Status
Submitted
Date of Activity
10-15-2021
Activity
Appeal submitted
Status
Submitted
Date of Activity
10-15-2021
Activity
Appeal Acknowledgement Letter 
Status
Completed
Date of Activity
10-21-2021
Activity
Appealed
Status
Completed
Date of Activity
10-25-2021
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
01-13-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
10-27-2021
Activity
Appeal Date Rescheduled
Status
Completed
Date of Activity
01-27-2022
Activity
Appeal Date Rescheduled
Status
Completed
Date of Activity
02-10-2022
Activity
Notice of Appeal Hearing Mailed 
Status
Completed
Date of Activity
01-12-2022
Activity
Appeal Date Change Requested
Status
Submitted
Date of Activity
02-03-2022
Activity
Order
Status
Submitted
Date of Activity
02-03-2022
Activity
Appeal Date Rescheduled
Status
Completed
Date of Activity
03-10-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-04-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
02-04-2022
Activity
Updated Party Contact Information
Status
Submitted
Date of Activity
03-03-2022",,"Reason
Capital Improvements",2022-03-23
"CASE NUMBER:  T19-0524   
 Petition Number:  11109",,"9045 HILLSIDE ST
a",Maimoona Ahmad,Susan Ma,Tenant,11-12-2019,08-31-2020,,,"Activity
Petition submitted
Status
Submitted
Date of Activity
11-12-2019
Activity
Analyst Assigned
Status
Completed
Date of Activity
12-20-2019
Activity
Hearing Officer Assigned
Status
Completed
Date of Activity
12-20-2019
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-20-2019
Activity
Owner Response Due
Status
Action needed
Date of Activity
01-24-2020
Activity
Hearing date scheduled
Status
Completed
Date of Activity
05-04-2020
Activity
Hearing Date Rescheduled
Status
Completed
Date of Activity
08-31-2020
Activity
Analyst Assigned
Status
Completed
Date of Activity
06-24-2020
Activity
Notice of Settlement Conference and Hearing
Status
Completed
Date of Activity
07-13-2020
Activity
Notice of Settlement Conference and Hearing
Status
Notification sent
Date of Activity
07-17-2020
Activity
Notice of Hearing 
Status
Completed
Date of Activity
08-03-2020
Activity
Other
Status
Completed
Date of Activity
08-03-2020
Activity
Mailed Letter 
Status
Notification sent
Date of Activity
08-07-2020
Activity
Involuntary Dismissal
Status
Submitted
Date of Activity
08-31-2020
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
08-31-2020
Activity
Appeal Due
Status
Action needed
Date of Activity
09-20-2020
Activity
Case closed
Status
Completed
Date of Activity
10-07-2020","Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.
Grounds
Health, Safety, Code Violations
Description
h) There is a current health, safety, fire, or building code violation in my unit, or there are serious problems with the conditions in the unit because the owner failed to do requested repair and maintenance.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
Exceeds 30% in 5 years 
Description
k) The proposed rent increase would exceed an overall increase of 30% in 5 years. (The 5-year period begins with notice(s) of rent increases on or after August 1, 2014).
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
Costa Hawkins Violation
Description
n) The rent was raised illegally after the unit was vacated (Costa-Hawkins violation) as set forth under OMC 8.22.080)",,2022-03-23
